Broj naloga;Mesec;Radna Jedinica;Tip;Iznos
1812801;Mart 2025;NOVI BEOGRAD;WOMA;36300.00
1812807;Mart 2025;PALILULA;WOMA;20500.00
1812795;Mart 2025;ZVEZDARA;SAJLA;9220.00
1812806;Mart 2025;STARI GRAD;SAJLA;9220.00
1812804;Mart 2025;PALILULA;WOMA;40500.00
1812821;Mart 2025;VOŽDOVAC;ZAMENA;41154.40
1812819;Mart 2025;VRAČAR;ZAMENA;7716.00
1812826;Mart 2025;STARI GRAD;ZAMENA;45147.00
1812824;Mart 2025;ZVEZDARA;ZAMENA;45999.80
1812831;Mart 2025;ZVEZDARA;ZAMENA;22315.00
1812796;Mart 2025;NOVI BEOGRAD;SAJLA;11520.00
1812839;Mart 2025;VOŽDOVAC;ZAMENA;7392.00
1812818;Mart 2025;NOVI BEOGRAD;SAJLA;8300.00
1812853;Mart 2025;NOVI BEOGRAD;KOPANJE;141815.80
1812794;Mart 2025;ZEMUN;SAJLA;7300.00
1812867;Mart 2025;VOŽDOVAC;SAJLA;9220.00
1812862;Mart 2025;STARI GRAD;SAJLA;9220.00
1812861;Mart 2025;ZEMUN;WOMA;22100.00
1812863;Mart 2025;ZEMUN;WOMA;33500.00
1812827;Mart 2025;ČUKARICA;SAJLA;9220.00
1812799;Mart 2025;ČUKARICA;ZAMENA;41675.00
1812815;Mart 2025;ČUKARICA;SAJLA;9220.00
1812865;Mart 2025;PALILULA;WOMA;31720.00
1812828;Mart 2025;ČUKARICA;LOKALNO;4600.00
1812864;Mart 2025;NOVI BEOGRAD;SPOJKA;4288.00
1812870;Mart 2025;PALILULA;ZAMENA;48370.30
1812869;Mart 2025;PALILULA;WOMA;15000.00
1812871;Mart 2025;PALILULA;WOMA;5000.00
1812873;Mart 2025;PALILULA;KOPANJE;28145.00
1812876;Mart 2025;PALILULA;KOPANJE;79574.50
1812899;Mart 2025;STARI GRAD;LOKALNO;4600.00
1812898;Mart 2025;VRAČAR;ZAMENA;31788.00
1812919;Mart 2025;VOŽDOVAC;ZAMENA;84252.00
1812917;Mart 2025;STARI GRAD;ZAMENA;33732.00
1812868;Mart 2025;ZEMUN;WOMA;25500.00
1812878;Mart 2025;ZEMUN;WOMA;25500.00
1812897;Mart 2025;ZEMUN;ZAMENA;69726.20
1812921;Mart 2025;STARI GRAD;KOPANJE;285836.87
1812918;Mart 2025;NOVI BEOGRAD;WOMA;36100.00
1812922;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1812920;Mart 2025;RAKOVICA;ZAMENA;25367.00
1812927;Mart 2025;ČUKARICA;ZAMENA;29934.00
1812946;Mart 2025;PALILULA;ZAMENA;34463.00
1812942;Mart 2025;PALILULA;SAJLA;8300.00
1812936;Mart 2025;STARI GRAD;ZAMENA;22349.80
1812940;Mart 2025;NOVI BEOGRAD;ZAMENA;24288.00
1812941;Mart 2025;NOVI BEOGRAD;LOKALNO;2300.00
1812962;Mart 2025;NOVI BEOGRAD;ZAMENA;38935.00
1812959;Mart 2025;NOVI BEOGRAD;WOMA;27500.00
1812960;Mart 2025;ČUKARICA;LOKALNO;4600.00
1812977;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1812957;Mart 2025;ZEMUN;LOKALNO;4600.00
1812955;Mart 2025;ČUKARICA;LOKALNO;4600.00
1812948;Mart 2025;ČUKARICA;ZAMENA;26946.00
1812944;Mart 2025;ČUKARICA;ZAMENA;7668.00
1812938;Mart 2025;ČUKARICA;ZAMENA;14146.00
1812985;Mart 2025;ČUKARICA;ZAMENA;44534.00
1812967;Mart 2025;ZVEZDARA;SAJLA;9220.00
1812964;Mart 2025;VOŽDOVAC;KOPANJE;11265.00
1812980;Mart 2025;VOŽDOVAC;ZAMENA;48464.20
1812995;Mart 2025;STARI GRAD;ZAMENA;32016.40
1812997;Mart 2025;SAVSKI VENAC;WOMA;5000.00
1812998;Mart 2025;ZEMUN;LOKALNO;4600.00
1812999;Mart 2025;STARI GRAD;SAJLA;13820.00
1813003;Mart 2025;NOVI BEOGRAD;WOMA;5000.00
1813002;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813004;Mart 2025;ČUKARICA;WOMA;14300.00
1813000;Mart 2025;RAKOVICA;ZAMENA;35269.00
1813006;Mart 2025;PALILULA;SAJLA;16520.00
1813001;Mart 2025;RAKOVICA;LOKALNO;4600.00
1813005;Mart 2025;PALILULA;SAJLA;16140.00
1812983;Mart 2025;RAKOVICA;ZAMENA;11300.00
1813017;Mart 2025;VRAČAR;ZAMENA;5078.00
1813007;Mart 2025;NOVI BEOGRAD;LOKALNO;6900.00
1813036;Mart 2025;VOŽDOVAC;ZAMENA;105608.00
1813037;Mart 2025;ZVEZDARA;WOMA;33500.00
1813039;Mart 2025;ZVEZDARA;WOMA;25500.00
1813042;Mart 2025;ZVEZDARA;WOMA;35500.00
1813044;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813045;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813046;Mart 2025;STARI GRAD;SAJLA;15986.00
1813049;Mart 2025;STARI GRAD;ZAMENA;58497.00
1813050;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813047;Mart 2025;ČUKARICA;WOMA;25500.00
1813041;Mart 2025;ZEMUN;SAJLA;13300.00
1813035;Mart 2025;NOVI BEOGRAD;ZAMENA;26041.00
1813055;Mart 2025;STARI GRAD;ZAMENA;17523.20
1813060;Mart 2025;RAKOVICA;ZAMENA;55355.20
1813064;Mart 2025;PALILULA;ZAMENA;44060.80
1813074;Mart 2025;VOŽDOVAC;LOKALNO;4600.00
1813058;Mart 2025;NOVI BEOGRAD;SAJLA;9220.00
1813066;Mart 2025;NOVI BEOGRAD;SAJLA;8300.00
1813070;Mart 2025;NOVI BEOGRAD;ZAMENA;46985.20
1813057;Mart 2025;SAVSKI VENAC;ZAMENA;8160.00
1813084;Mart 2025;STARI GRAD;ZAMENA;12948.00
1813081;Mart 2025;PALILULA;ZAMENA;13713.50
1813071;Mart 2025;PALILULA;SAJLA;16300.00
1813089;Mart 2025;VRAČAR;LOKALNO;4600.00
1813102;Mart 2025;VOŽDOVAC;SAJLA;14704.00
1813109;Mart 2025;VOŽDOVAC;SAJLA;9220.00
1810312;Mart 2025;NOVI BEOGRAD;KOPANJE;155038.00
1813101;Mart 2025;PALILULA;WOMA;25500.00
1813121;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813134;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813130;Mart 2025;STARI GRAD;ZAMENA;34171.00
1813135;Mart 2025;STARI GRAD;ZAMENA;39842.00
1813144;Mart 2025;RAKOVICA;ZAMENA;9770.00
1813142;Mart 2025;PALILULA;ZAMENA;20102.00
1813139;Mart 2025;ČUKARICA;ZAMENA;14300.00
1813138;Mart 2025;ZEMUN;SAJLA;9220.00
1813100;Mart 2025;VRAČAR;LOKALNO;4600.00
1813107;Mart 2025;ČUKARICA;ZAMENA;71780.00
1813143;Mart 2025;ČUKARICA;ZAMENA;52927.00
1813145;Mart 2025;VRAČAR;LOKALNO;4600.00
1813147;Mart 2025;VOŽDOVAC;ZAMENA;23880.40
1813167;Mart 2025;VOŽDOVAC;WOMA;17500.00
1813171;Mart 2025;VOŽDOVAC;WOMA;5000.00
1813158;Mart 2025;ČUKARICA;LOKALNO;4600.00
1813157;Mart 2025;ZEMUN;LOKALNO;4600.00
1813137;Mart 2025;ZVEZDARA;ZAMENA;81642.24
1813177;Mart 2025;PALILULA;LOKALNO;4600.00
1813186;Mart 2025;PALILULA;ZAMENA;40885.00
1813180;Mart 2025;ZVEZDARA;WOMA;17500.00
1813168;Mart 2025;VOŽDOVAC;SAJLA;8300.00
1813196;Mart 2025;VOŽDOVAC;SAJLA;14220.00
1813197;Mart 2025;STARI GRAD;SAJLA;9220.00
1813200;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813195;Mart 2025;ČUKARICA;ZAMENA;4359.00
1813201;Mart 2025;ČUKARICA;SAJLA;16220.00
1813198;Mart 2025;RAKOVICA;KOPANJE;137828.30
1813205;Mart 2025;ČUKARICA;WOMA;17500.00
1813204;Mart 2025;VRAČAR;SAJLA;9220.00
1813202;Mart 2025;NOVI BEOGRAD;SAJLA;9220.00
1813207;Mart 2025;NOVI BEOGRAD;WOMA;35900.00
1813208;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813209;Mart 2025;VRAČAR;ZAMENA;7456.00
1813210;Mart 2025;NOVI BEOGRAD;ZAMENA;9316.00
1813206;Mart 2025;RAKOVICA;LOKALNO;4600.00
1813211;Mart 2025;NOVI BEOGRAD;SAJLA;16220.00
1813212;Mart 2025;VOŽDOVAC;KOPANJE;23009.00
1813214;Mart 2025;SAVSKI VENAC;SAJLA;15220.00
1813215;Mart 2025;ČUKARICA;ZAMENA;98870.00
1813217;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813216;Mart 2025;NOVI BEOGRAD;WOMA;25500.00
1813218;Mart 2025;PALILULA;ZAMENA;5800.00
1813219;Mart 2025;ČUKARICA;WOMA;38900.00
1813224;Mart 2025;NOVI BEOGRAD;SAJLA;9220
1813225;Mart 2025;NOVI BEOGRAD;ZAMENA;17941.35
1813226;Mart 2025;ZVEZDARA;SAJLA;9220.00
1813227;Mart 2025;RAKOVICA;SAJLA;9220.00
1813228;Mart 2025;NOVI BEOGRAD;WOMA;17500.00
1813229;Mart 2025;SAVSKI VENAC;ZAMENA;18115.00
1813230;Mart 2025;NOVI BEOGRAD;SPOJKA;5341.00
1813232;Mart 2025;NOVI BEOGRAD;WOMA;30500.00
1813234;Mart 2025;ZVEZDARA;WOMA;30900.00
1813233;Mart 2025;NOVI BEOGRAD;WOMA;40120.00
1813237;Mart 2025;RAKOVICA;SAJLA;9300.00
1813236;Mart 2025;ZEMUN;WOMA;34720.00
1813235;Mart 2025;SAVSKI VENAC;ZAMENA;29827.00
1813239;Mart 2025;NOVI BEOGRAD;SAJLA;9220.00
1813245;Mart 2025;NOVI BEOGRAD;WOMA;25500.00
1813246;Mart 2025;NOVI BEOGRAD;WOMA;30500.00
1813231;Mart 2025;STARI GRAD;SAJLA;9220.00
1813247;Mart 2025;SAVSKI VENAC;SAJLA;8300.00
1813241;Mart 2025;ZVEZDARA;SAJLA;9220.00
1813238;Mart 2025;RAKOVICA;SAJLA;9220.00
1813242;Mart 2025;RAKOVICA;WOMA;5000.00
1813248;Mart 2025;ČUKARICA;SAJLA;9220.00
1813240;Mart 2025;VOŽDOVAC;WOMA;30100.00
1813250;Mart 2025;ČUKARICA;SAJLA;9220.00
1813244;Mart 2025;ZVEZDARA;SAJLA;9220.00
1813249;Mart 2025;PALILULA;SAJLA;9778.00
1813266;Mart 2025;PALILULA;SAJLA;14220.00
1813285;Mart 2025;PALILULA;ZAMENA;47466.60
1813287;Mart 2025;RAKOVICA;ZAMENA;12944.00
1813272;Mart 2025;ZVEZDARA;ZAMENA;26462.00
1813280;Mart 2025;ZVEZDARA;ZAMENA;46354.00
1813271;Mart 2025;SAVSKI VENAC;SAJLA;9220.00
1813274;Mart 2025;NOVI BEOGRAD;SAJLA;14220.00
1813277;Mart 2025;NOVI BEOGRAD;SAJLA;8300.00
1813281;Mart 2025;NOVI BEOGRAD;WOMA;30100.00
1813282;Mart 2025;NOVI BEOGRAD;ZAMENA;11300.00
1813288;Mart 2025;SAVSKI VENAC;LOKALNO;4600.00
1813325;Mart 2025;RAKOVICA;ZAMENA;26602.20
1813314;Mart 2025;ČUKARICA;WOMA;25500.00
1813329;Mart 2025;NOVI BEOGRAD;ZAMENA;40862.20
1813330;Mart 2025;ČUKARICA;ZAMENA;46234.00
1813318;Mart 2025;ZVEZDARA;LOKALNO;4600.00
1813320;Mart 2025;ZVEZDARA;SAJLA;9220.00
1813327;Mart 2025;VOŽDOVAC;SAJLA;9220.00
1813340;Mart 2025;RAKOVICA;ZAMENA;20300.00
1813342;Mart 2025;PALILULA;WOMA;25500.00
1813344;Mart 2025;PALILULA;ZAMENA;55406.00
1813356;Mart 2025;PALILULA;LOKALNO;4600.00
1813345;Mart 2025;ZVEZDARA;LOKALNO;4600.00
1813349;Mart 2025;ZVEZDARA;WOMA;22500.00
1813367;Mart 2025;PALILULA;ZAMENA;7718.20
1813369;Mart 2025;PALILULA;ZAMENA;35389.00
1813346;Mart 2025;VOŽDOVAC;SAJLA;11520.00
1813359;Mart 2025;VOŽDOVAC;LOKALNO;4600.00
1813360;Mart 2025;VOŽDOVAC;ZAMENA;72273.10
1813362;Mart 2025;VOŽDOVAC;LOKALNO;4600.00
1813374;Mart 2025;ZVEZDARA;SAJLA;9220.00
1813373;Mart 2025;NOVI BEOGRAD;WOMA;22500.00
1813372;Mart 2025;ČUKARICA;ZAMENA;14511.50
1813375;Mart 2025;ČUKARICA;SAJLA;9220.00
1813380;Mart 2025;ČUKARICA;ZAMENA;6443.00
1813394;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813379;Mart 2025;ZVEZDARA;WOMA;59250.00
1813382;Mart 2025;ZVEZDARA;SAJLA;14220.00
1813401;Mart 2025;NOVI BEOGRAD;SAJLA;9220.00
1813409;Mart 2025;PALILULA;WOMA;25500.00
1813410;Mart 2025;RAKOVICA;ZAMENA;3550.00
1813411;Mart 2025;PALILULA;ZAMENA;15077.00
1813427;Mart 2025;STARI GRAD;ZAMENA;11551.80
1813426;Mart 2025;VOŽDOVAC;ZAMENA;54815.00
1813429;Mart 2025;NOVI BEOGRAD;ZAMENA;51371.00
1813434;Mart 2025;NOVI BEOGRAD;ZAMENA;46656.00
1813433;Mart 2025;SAVSKI VENAC;ZAMENA;59242.00
1813428;Mart 2025;ČUKARICA;WOMA;5000.00
1813445;Mart 2025;PALILULA;ZAMENA;46691.00
1813435;Mart 2025;ZEMUN;ZAMENA;37095.00
1813437;Mart 2025;ZEMUN;ZAMENA;12907.00
1813440;Mart 2025;VRAČAR;WOMA;22100.00
1813449;Mart 2025;VRAČAR;SAJLA;14220.00
1813448;Mart 2025;NOVI BEOGRAD;SAJLA;9220.00
1813441;Mart 2025;ZEMUN;LOKALNO;4600.00
1813442;Mart 2025;NOVI BEOGRAD;ZAMENA;45389.40
1813436;Mart 2025;NOVI BEOGRAD;ZAMENA;9442.42
1813460;Mart 2025;VOŽDOVAC;SAJLA;16220.00
1813462;Mart 2025;PALILULA;LOKALNO;4600.00
1813456;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813455;Mart 2025;ČUKARICA;LOKALNO;4600.00
1813451;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813465;Mart 2025;VRAČAR;SAJLA;16220.00
1813463;Mart 2025;NOVI BEOGRAD;SAJLA;9220.00
1813475;Mart 2025;PALILULA;LOKALNO;4600.00
1813481;Mart 2025;ČUKARICA;SAJLA;9220.00
1813459;Mart 2025;ZVEZDARA;SAJLA;13300.00
1813467;Mart 2025;ZVEZDARA;ZAMENA;27040.00
1813485;Mart 2025;STARI GRAD;LOKALNO;4600.00
1813484;Mart 2025;ČUKARICA;WOMA;25500.00
1813486;Mart 2025;RAKOVICA;SAJLA;16220.00
1813487;Mart 2025;VOŽDOVAC;SAJLA;18440.00
1813489;Mart 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813492;April 2025;VRAČAR;LOKALNO;4600.00
1813490;April 2025;VRAČAR;ZAMENA;34134.00
1813500;April 2025;PALILULA;ZAMENA;30359.50
1813505;April 2025;SAVSKI VENAC;ZAMENA;43359.00
1813495;April 2025;NOVI BEOGRAD;ZAMENA;3914.00
1813502;April 2025;PALILULA;KOPANJE;118124.00
1813521;April 2025;ZEMUN;SAJLA;9220.00
1813525;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1813507;April 2025;NOVI BEOGRAD;ZAMENA;19212.90
1813535;April 2025;PALILULA;SAJLA;14220.00
1813540;April 2025;RAKOVICA;WOMA;30500.00
1813543;April 2025;ZVEZDARA;SAJLA;14220.00
1813541;April 2025;VOŽDOVAC;ZAMENA;119202.00
1813550;April 2025;RAKOVICA;LOKALNO;4600.00
1813555;April 2025;PALILULA;LOKALNO;4600.00
1813544;April 2025;ZVEZDARA;LOKALNO;4600.00
1813569;April 2025;STARI GRAD;WOMA;25500.00
1813556;April 2025;ZVEZDARA;LOKALNO;4600.00
1813571;April 2025;ČUKARICA;ZAMENA;46905.00
1813558;April 2025;ZEMUN;LOKALNO;4600.00
1813587;April 2025;ZVEZDARA;SAJLA;9220.00
1813593;April 2025;ZEMUN;WOMA;5000.00
1813586;April 2025;VRAČAR;SPOJKA;5341.00
1813620;April 2025;VOŽDOVAC;ZAMENA;5936.00
1813627;April 2025;RAKOVICA;SAJLA;16220.00
1813618;April 2025;SAVSKI VENAC;LOKALNO;4600.00
1813629;April 2025;VRAČAR;ZAMENA;26761.00
1813596;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813599;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813604;April 2025;NOVI BEOGRAD;ZAMENA;15425.00
1813622;April 2025;NOVI BEOGRAD;ZAMENA;49042.00
1813632;April 2025;ČUKARICA;SAJLA;12330
1813626;April 2025;ČUKARICA;ZAMENA;47583.00
1813665;April 2025;PALILULA;ZAMENA;28087.20
1813642;April 2025;ČUKARICA;SAJLA;16220.00
1813635;April 2025;VRAČAR;LOKALNO;4600.00
1813645;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813646;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1813650;April 2025;ZEMUN;WOMA;25500.00
1813678;April 2025;RAKOVICA;ZAMENA;48616.00
1813688;April 2025;VRAČAR;ZAMENA;6312.00
1813694;April 2025;ZEMUN;ZAMENA;32630.00
1813689;April 2025;ZEMUN;ZAMENA;9600.00
1813687;April 2025;ZEMUN;ZAMENA;15904.40
1813685;April 2025;ZEMUN;ZAMENA;34568.00
1813647;April 2025;NOVI BEOGRAD;ZAMENA;39286.00
1813594;April 2025;NOVI BEOGRAD;ZAMENA;50512.00
1813644;April 2025;NOVI BEOGRAD;ZAMENA;64942.00
1813683;April 2025;RAKOVICA;ZAMENA;6357.20
1813648;April 2025;NOVI BEOGRAD;ZAMENA;52408.00
1813639;April 2025;ČUKARICA;ZAMENA;99738.00
1813638;April 2025;NOVI BEOGRAD;WOMA;49300.00
1813703;April 2025;PALILULA;SAJLA;9220.00
1813625;April 2025;VRAČAR;SAJLA;7300.00
1813726;April 2025;NOVI BEOGRAD;WOMA;5000.00
1813725;April 2025;ZVEZDARA;SAJLA;8300.00
1813728;April 2025;NOVI BEOGRAD;SAJLA;9220
1813727;April 2025;PALILULA;ZAMENA;34629.00
1813723;April 2025;STARI GRAD;SAJLA;9300.00
1813724;April 2025;VOŽDOVAC;SAJLA;9220.00
1813729;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1813731;April 2025;VRAČAR;WOMA;30100.00
1813730;April 2025;RAKOVICA;SAJLA;16220.00
1813741;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1813747;April 2025;ČUKARICA;SAJLA;9220.00
1813740;April 2025;ČUKARICA;SAJLA;9220.00
1813765;April 2025;STARI GRAD;LOKALNO;4600.00
1813770;April 2025;PALILULA;SAJLA;9220.00
1813767;April 2025;RAKOVICA;SAJLA;9220.00
1813785;April 2025;PALILULA;WOMA;25500.00
1813789;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813788;April 2025;PALILULA;WOMA;25500.00
1813787;April 2025;ZEMUN;LOKALNO;4600.00
1813792;April 2025;NOVI BEOGRAD;ZAMENA;30469.00
1813786;April 2025;ČUKARICA;SAJLA;9220
1813805;April 2025;PALILULA;WOMA;25500.00
1813811;April 2025;VOŽDOVAC;SAJLA;9220.00
1813814;April 2025;VOŽDOVAC;LOKALNO;4600.00
1813806;April 2025;ČUKARICA;LOKALNO;4600
1813800;April 2025;SAVSKI VENAC;LOKALNO;4600.00
1813842;April 2025;VOŽDOVAC;LOKALNO;4600.00
1813852;April 2025;PALILULA;ZAMENA;21409.00
1813851;April 2025;NOVI BEOGRAD;WOMA;124973.00
1813850;April 2025;NOVI BEOGRAD;WOMA;30100.00
1813861;April 2025;RAKOVICA;ZAMENA;14955.00
1813873;April 2025;PALILULA;ZAMENA;16702.00
1813874;April 2025;PALILULA;KOPANJE;38848.55
1813877;April 2025;RAKOVICA;ZAMENA;23616.10
1813868;April 2025;RAKOVICA;ZAMENA;2637.50
1813867;April 2025;ČUKARICA;SAJLA;9220.00
1813858;April 2025;ČUKARICA;SAJLA;18981.00
1813854;April 2025;ČUKARICA;ZAMENA;88332.00
1813848;April 2025;ČUKARICA;WOMA;30900.00
1813844;April 2025;SAVSKI VENAC;SAJLA;9300.00
1813839;April 2025;ZEMUN;ZAMENA;235583.00
1813882;April 2025;ZEMUN;ZAMENA;4534.00
1813862;April 2025;NOVI BEOGRAD;ZAMENA;20361.00
1813870;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813872;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813890;April 2025;STARI GRAD;SAJLA;16220.00
1813876;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813878;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1813886;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1813909;April 2025;ZVEZDARA;ZAMENA;44755.00
1813889;April 2025;NOVI BEOGRAD;ZAMENA;29418.90
1813905;April 2025;NOVI BEOGRAD;ZAMENA;33223.40
1813916;April 2025;STARI GRAD;ZAMENA;38581.60
1813918;April 2025;RAKOVICA;ZAMENA;10578.00
1813919;April 2025;PALILULA;SAJLA;9220.00
1813917;April 2025;ČUKARICA;LOKALNO;4600.00
1813888;April 2025;ZEMUN;ZAMENA;21800.00
1813897;April 2025;ZEMUN;ZAMENA;7668.00
1813912;April 2025;ZEMUN;LOKALNO;4600.00
1813914;April 2025;ČUKARICA;LOKALNO;4600.00
1813920;April 2025;RAKOVICA;SPOJKA;4525.00
1813911;April 2025;VOŽDOVAC;ZAMENA;5300.00
1813921;April 2025;SAVSKI VENAC;KOPANJE;91657.60
1813923;April 2025;ČUKARICA;WOMA;32800.00
1813922;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1813939;April 2025;VRAČAR;ZAMENA;16457.00
1813950;April 2025;STARI GRAD;SAJLA;18980.00
1813951;April 2025;ČUKARICA;SAJLA;16220.00
1813952;April 2025;NOVI BEOGRAD;ZAMENA;38835.00
1813953;April 2025;NOVI BEOGRAD;ZAMENA;38077.80
1813966;April 2025;NOVI BEOGRAD;WOMA;22500.00
1813956;April 2025;VRAČAR;SAJLA;11800.00
1813968;April 2025;SAVSKI VENAC;LOKALNO;4600.00
1813969;April 2025;NOVI BEOGRAD;SAJLA;16220.00
1813965;April 2025;NOVI BEOGRAD;WOMA;30100.00
1813963;April 2025;ČUKARICA;WOMA;5000.00
1813972;April 2025;ZEMUN;WOMA;33500.00
1813971;April 2025;VOŽDOVAC;ZAMENA;48249.00
1813984;April 2025;VOŽDOVAC;LOKALNO;4600.00
1813985;April 2025;VOŽDOVAC;ZAMENA;31595.72
1813988;April 2025;PALILULA;ZAMENA;23359.00
1813986;April 2025;VRAČAR;ZAMENA;30660.00
1809144;April 2025;PALILULA;ZAMENA;16970.00
1814009;April 2025;RAKOVICA;ZAMENA;16829.12
1814012;April 2025;RAKOVICA;LOKALNO;4600.00
1814008;April 2025;VOŽDOVAC;KOPANJE;66038.00
1814018;April 2025;ZVEZDARA;LOKALNO;4600.00
1814006;April 2025;ČUKARICA;ZAMENA;11300.00
1814014;April 2025;ČUKARICA;ZAMENA;85745.00
1814020;April 2025;ČUKARICA;SAJLA;14220.00
1814022;April 2025;STARI GRAD;ZAMENA;40308.80
1814043;April 2025;VOŽDOVAC;LOKALNO;4600.00
1814039;April 2025;RAKOVICA;ZAMENA;14900.00
1814037;April 2025;STARI GRAD;KOPANJE;70834.60
1814056;April 2025;ZVEZDARA;SAJLA;14220.00
1814032;April 2025;ČUKARICA;ZAMENA;49544.00
1814047;April 2025;ČUKARICA;SAJLA;9220.00
1814054;April 2025;VRAČAR;ZAMENA;12725.00
1814027;April 2025;ČUKARICA;WOMA;33500.00
1814069;April 2025;RAKOVICA;ZAMENA;3986.72
1814052;April 2025;NOVI BEOGRAD;WOMA;5000.00
1814029;April 2025;NOVI BEOGRAD;ZAMENA;23756.00
1814042;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1814067;April 2025;NOVI BEOGRAD;ZAMENA;18748.00
1814071;April 2025;NOVI BEOGRAD;ZAMENA;64142.00
1814074;April 2025;STARI GRAD;KOPANJE;158488.00
1814021;April 2025;ZEMUN;LOKALNO;4600.00
1814050;April 2025;ZEMUN;LOKALNO;4600.00
1814064;April 2025;ZEMUN;ZAMENA;48341.00
1814063;April 2025;VOŽDOVAC;LOKALNO;4600.00
1814072;April 2025;ČUKARICA;WOMA;38471.00
1814065;April 2025;VOŽDOVAC;LOKALNO;4600.00
1814079;April 2025;PALILULA;KOPANJE;275672.00
1814078;April 2025;VRAČAR;ZAMENA;11100.00
1814093;April 2025;PALILULA;LOKALNO;4600.00
1814091;April 2025;ZVEZDARA;WOMA;5000.00
1814101;April 2025;ČUKARICA;ZAMENA;23921.00
1814077;April 2025;ČUKARICA;SAJLA;9220.00
1814073;April 2025;VRAČAR;SAJLA;9220.00
1814110;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1814084;April 2025;NOVI BEOGRAD;ZAMENA;45448.20
1814115;April 2025;NOVI BEOGRAD;ZAMENA;8542.00
1814087;April 2025;NOVI BEOGRAD;ZAMENA;9968.00
1814118;April 2025;VRAČAR;WOMA;25500.00
1814114;April 2025;ČUKARICA;ZAMENA;10152.00
1814108;April 2025;ČUKARICA;SAJLA;12440.00
1814116;April 2025;ZVEZDARA;SAJLA;9220.00
1814117;April 2025;PALILULA;LOKALNO;4600.00
1814119;April 2025;PALILULA;LOKALNO;4600.00
1814122;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1814121;April 2025;ZEMUN;SAJLA;12440.00
1814120;April 2025;ZVEZDARA;SAJLA;7300.00
1814145;April 2025;RAKOVICA;SAJLA;16220.00
1814159;April 2025;ZVEZDARA;WOMA;17500.00
1814162;April 2025;VOŽDOVAC;SAJLA;9220.00
1814151;April 2025;NOVI BEOGRAD;ZAMENA;27948.00
1814166;April 2025;PALILULA;SAJLA;9220.00
1814160;April 2025;ČUKARICA;WOMA;65585.00
1814181;April 2025;RAKOVICA;ZAMENA;68243.40
1814177;April 2025;VOŽDOVAC;SAJLA;9300.00
1814161;April 2025;NOVI BEOGRAD;ZAMENA;91484.00
1814170;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1814169;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1814149;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1814157;April 2025;ZEMUN;KOPANJE;75362.75
1814158;April 2025;ZEMUN;KOPANJE;74175.25
1814135;April 2025;NOVI BEOGRAD;LOKALNO;4600.00
1814140;April 2025;NOVI BEOGRAD;SAJLA;9220.00
1814201;April 2025;ČUKARICA;LOKALNO;4600.00
1814206;April 2025;VOŽDOVAC;ZAMENA;7392
1814212;April 2025;PALILULA;WOMA;17500.00
1814231;April 2025;VOŽDOVAC;ZAMENA;17439.00
1814232;April 2025;PALILULA;LOKALNO;4600.00
1814237;April 2025;ZVEZDARA;SPOJKA;4870.00
1814236;April 2025;ČUKARICA;ZAMENA;19332.00
1814180;April 2025;ZEMUN;LOKALNO;4600.00
1814182;April 2025;ZEMUN;LOKALNO;4600.00
1814211;April 2025;ZEMUN;WOMA;30500.00
1814213;April 2025;ZEMUN;WOMA;30500.00
1814214;April 2025;ZEMUN;WOMA;30500.00
1814230;April 2025;ZEMUN;KOPANJE;27609.50
