Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-7791/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7777/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7750/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7753/2025;12.06.2025;5060.00;0.00;1012.00;6072.00;3415.50;683.10;0.00;4098.60;NEODLOZNO
GS-7779/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7794/2025;12.06.2025;15400.00;0.00;3080.00;18480.00;10395.00;2079.00;0.00;12474.00;NEODLOZNO
GS-7826/2025;12.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-7765/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7759/2025;12.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7790/2025;12.06.2025;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
GS-7766/2025;12.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7781/2025;12.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7821/2025;12.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7767/2025;12.06.2025;14212.00;0.00;2842.40;17054.40;9593.10;1918.62;0.00;11511.72;NEODLOZNO
GS-7778/2025;12.06.2025;16300.00;0.00;3260.00;19560.00;11002.50;2200.50;0.00;13203.00;NEODLOZNO
HM-124/2025;12.06.2025;3471.00;0.00;694.20;4165.20;3471.00;694.20;0.00;4165.20;HAUSMAJSTOR
HM-112/2025;12.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-91/2025;12.06.2025;7567.00;0.00;1513.40;9080.40;7567.00;1513.40;0.00;9080.40;HAUSMAJSTOR
HM-90/2025;12.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-107/2025;12.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
GS-7673/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7652/2025;11.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7636/2025;11.06.2025;71448.00;0.00;14289.60;85737.60;48227.40;9645.48;0.00;57872.88;NEODLOZNO
GS-7715/2025;11.06.2025;5965.00;0.00;1193.00;7158.00;4026.38;805.28;0.00;4831.65;NEODLOZNO
GS-7615/2025;11.06.2025;35041.00;0.00;7008.20;42049.20;23652.68;4730.54;0.00;28383.21;NEODLOZNO
GS-7649/2025;11.06.2025;37800.00;0.00;7560.00;45360.00;25515.00;5103.00;0.00;30618.00;NEODLOZNO
GS-7650/2025;11.06.2025;39800.00;0.00;7960.00;47760.00;26865.00;5373.00;0.00;32238.00;NEODLOZNO
GS-7655/2025;11.06.2025;39800.00;0.00;7960.00;47760.00;26865.00;5373.00;0.00;32238.00;NEODLOZNO
GS-7656/2025;11.06.2025;37800.00;0.00;7560.00;45360.00;25515.00;5103.00;0.00;30618.00;NEODLOZNO
GS-7485/2025;11.06.2025;56695.00;0.00;11339.00;68034.00;38269.13;7653.83;0.00;45922.95;TEKUCE
GS-7645/2025;11.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7606/2025;11.06.2025;22500.00;0.00;4500.00;27000.00;15187.50;3037.50;0.00;18225.00;NEODLOZNO
GS-7602/2025;11.06.2025;56517.84;0.00;11303.57;67821.41;38149.54;7629.91;0.00;45779.45;NEODLOZNO
GS-7616/2025;11.06.2025;11100.00;0.00;2220.00;13320.00;7492.50;1498.50;0.00;8991.00;NEODLOZNO
GS-7647/2025;11.06.2025;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-7643/2025;11.06.2025;38479.40;0.00;7695.88;46175.28;25973.60;5194.72;0.00;31168.31;NEODLOZNO
GS-7654/2025;11.06.2025;44720.00;0.00;8944.00;53664.00;30186.00;6037.20;0.00;36223.20;NEODLOZNO
GS-7714/2025;11.06.2025;57430.00;0.00;11486.00;68916.00;38765.25;7753.05;0.00;46518.30;NEODLOZNO
GS-7618/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7620/2025;11.06.2025;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
GS-7700/2025;11.06.2025;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-7698/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7701/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7609/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7617/2025;11.06.2025;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-7619/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7672/2025;11.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-7610/2025;11.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7674/2025;11.06.2025;36205.00;0.00;7241.00;43446.00;24438.38;4887.68;0.00;29326.05;NEODLOZNO
GS-7612/2025;11.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7611/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7608/2025;11.06.2025;22500.00;0.00;4500.00;27000.00;15187.50;3037.50;0.00;18225.00;NEODLOZNO
GS-7605/2025;11.06.2025;32969.00;0.00;6593.80;39562.80;22254.08;4450.82;0.00;26704.89;NEODLOZNO
GS-7639/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7677/2025;11.06.2025;7600.00;0.00;1520.00;9120.00;5130.00;1026.00;0.00;6156.00;NEODLOZNO
GS-7651/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7595/2025;11.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7604/2025;11.06.2025;30500.00;0.00;6100.00;36600.00;20587.50;4117.50;0.00;24705.00;NEODLOZNO
GS-7641/2025;11.06.2025;4648.30;0.00;929.66;5577.96;3137.60;627.52;0.00;3765.12;NEODLOZNO
GS-7614/2025;11.06.2025;6750.00;0.00;1350.00;8100.00;4556.25;911.25;0.00;5467.50;NEODLOZNO
GS-7646/2025;11.06.2025;8550.00;0.00;1710.00;10260.00;5771.25;1154.25;0.00;6925.50;NEODLOZNO
GS-7640/2025;11.06.2025;7016.00;0.00;1403.20;8419.20;4735.80;947.16;0.00;5682.96;NEODLOZNO
GS-7648/2025;11.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7635/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7653/2025;11.06.2025;33800.00;0.00;6760.00;40560.00;22815.00;4563.00;0.00;27378.00;NEODLOZNO
GS-7597/2025;11.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7642/2025;11.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7607/2025;11.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7613/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7598/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7675/2025;11.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7637/2025;11.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7596/2025;11.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7600/2025;11.06.2025;2460.00;0.00;492.00;2952.00;1660.50;332.10;0.00;1992.60;NEODLOZNO
GS-7603/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7599/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7601/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7644/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7676/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7699/2025;11.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7638/2025;11.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
HM-96/2025;11.06.2025;24744.00;0.00;4948.80;29692.80;24744.00;4948.80;0.00;29692.80;HAUSMAJSTOR
HM-92/2025;11.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-127/2025.;11.06.2025;12772.00;0.00;2554.40;15326.40;12772.00;2554.40;0.00;15326.40;HAUSMAJSTOR
HM-99/2025;11.06.2025;8330.00;0.00;1666.00;9996.00;8330.00;1666.00;0.00;9996.00;HAUSMAJSTOR
HM-103/2025;11.06.2025;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-126/2025;11.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-94/2025;11.06.2025;2387.00;0.00;477.40;2864.40;2387.00;477.40;0.00;2864.40;HAUSMAJSTOR
HM-118/2025;11.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-97/2025;11.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-113/2025;11.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-125/2025;11.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-98/2025;11.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-102/2025;11.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-114/2025;11.06.2025;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
HM-128/2025;11.06.2025;5832.00;0.00;1166.40;6998.40;5832.00;1166.40;0.00;6998.40;HAUSMAJSTOR
GS-7729/2025;10.06.2025;52938.00;0.00;10587.60;63525.60;35733.15;7146.63;0.00;42879.78;NEODLOZNO
GS-7730/2025;10.06.2025;42820.00;0.00;8564.00;51384.00;28903.50;5780.70;0.00;34684.20;NEODLOZNO
GS-7720/2025;10.06.2025;82031.10;0.00;16406.22;98437.32;55370.99;11074.20;0.00;66445.19;TEKUCE
GS-7724/2025;10.06.2025;48434.60;0.00;9686.92;58121.52;32693.35;6538.67;0.00;39232.03;NEODLOZNO
GS-7663/2025;10.06.2025;16520.00;0.00;3304.00;19824.00;11151.00;2230.20;0.00;13381.20;NEODLOZNO
GS-7735/2025;10.06.2025;62810.00;0.00;12562.00;75372.00;42396.75;8479.35;0.00;50876.10;NEODLOZNO
GS-7740/2025;10.06.2025;50879.00;0.00;10175.80;61054.80;34343.33;6868.67;0.00;41211.99;NEODLOZNO
GS-7695/2025;10.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-7575/2025;10.06.2025;42544.00;0.00;8508.80;51052.80;28717.20;5743.44;0.00;34460.64;NEODLOZNO
GS-7732/2025;10.06.2025;33800.00;0.00;6760.00;40560.00;22815.00;4563.00;0.00;27378.00;NEODLOZNO
GS-7739/2025;10.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7565/2025;10.06.2025;25580.00;0.00;5116.00;30696.00;17266.50;3453.30;0.00;20719.80;NEODLOZNO
GS-7631/2025;10.06.2025;72873.00;0.00;14574.60;87447.60;49189.28;9837.86;0.00;59027.13;NEODLOZNO
GS-7718/2025;10.06.2025;25577.00;0.00;5115.40;30692.40;17264.48;3452.90;0.00;20717.37;NEODLOZNO
GS-7737/2025;10.06.2025;54675.00;0.00;10935.00;65610.00;36905.63;7381.13;0.00;44286.75;NEODLOZNO
GS-7728/2025;10.06.2025;40370.80;0.00;8074.16;48444.96;27250.29;5450.06;0.00;32700.35;NEODLOZNO
GS-7569/2025;10.06.2025;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-7722/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7741/2025;10.06.2025;32880.00;0.00;6576.00;39456.00;22194.00;4438.80;0.00;26632.80;NEODLOZNO
GS-7745/2025;10.06.2025;32995.00;0.00;6599.00;39594.00;22271.63;4454.32;0.00;26725.95;NEODLOZNO
GS-7725/2025;10.06.2025;35630.00;0.00;7126.00;42756.00;24050.25;4810.05;0.00;28860.30;NEODLOZNO
GS-7716/2025;10.06.2025;44766.50;0.00;8953.30;53719.80;30217.39;6043.48;0.00;36260.87;NEODLOZNO
GS-7719/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7667/2025;10.06.2025;11135.90;0.00;2227.18;13363.08;7516.73;1503.35;0.00;9020.08;NEODLOZNO
GS-7742/2025;10.06.2025;23150.00;0.00;4630.00;27780.00;15626.25;3125.25;0.00;18751.50;NEODLOZNO
GS-7736/2025;10.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7622/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7669/2025;10.06.2025;51300.00;0.00;10260.00;61560.00;34627.50;6925.50;0.00;41553.00;NEODLOZNO
GS-7738/2025;10.06.2025;28569.00;0.00;5713.80;34282.80;19284.08;3856.82;0.00;23140.89;NEODLOZNO
GS-7624/2025;10.06.2025;45900.00;0.00;9180.00;55080.00;30982.50;6196.50;0.00;37179.00;NEODLOZNO
GS-7623/2025;10.06.2025;54337.00;0.00;10867.40;65204.40;36677.48;7335.50;0.00;44012.97;NEODLOZNO
GS-7629/2025;10.06.2025;4525.00;0.00;905.00;5430.00;3054.38;610.88;0.00;3665.25;NEODLOZNO
GS-7660/2025;10.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7633/2025;10.06.2025;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-7664/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7682/2025;10.06.2025;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-7726/2025;10.06.2025;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-7683/2025;10.06.2025;11060.00;0.00;2212.00;13272.00;7465.50;1493.10;0.00;8958.60;NEODLOZNO
GS-7626/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7582/2025;10.06.2025;19619.00;0.00;3923.80;23542.80;13242.83;2648.57;0.00;15891.39;NEODLOZNO
GS-7708/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7662/2025;10.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-7576/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7692/2025;10.06.2025;55598.00;0.00;11119.60;66717.60;37528.65;7505.73;0.00;45034.38;NEODLOZNO
GS-7681/2025;10.06.2025;5393.60;0.00;1078.72;6472.32;3640.68;728.14;0.00;4368.82;NEODLOZNO
GS-7680/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7707/2025;10.06.2025;40500.00;0.00;8100.00;48600.00;27337.50;5467.50;0.00;32805.00;NEODLOZNO
GS-7706/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7746/2025;10.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-7659/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7733/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7593/2025;10.06.2025;5473.40;0.00;1094.68;6568.08;3694.55;738.91;0.00;4433.45;NEODLOZNO
GS-7594/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7621/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7703/2025;10.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7581/2025;10.06.2025;11740.00;0.00;2348.00;14088.00;7924.50;1584.90;0.00;9509.40;NEODLOZNO
GS-7671/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7587/2025;10.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7590/2025;10.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7694/2025;10.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7744/2025;10.06.2025;38100.00;0.00;7620.00;45720.00;25717.50;5143.50;0.00;30861.00;NEODLOZNO
GS-7591/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7666/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7572/2025;10.06.2025;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-7727/2025;10.06.2025;34500.00;0.00;6900.00;41400.00;23287.50;4657.50;0.00;27945.00;NEODLOZNO
GS-7688/2025;10.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7684/2025;10.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7584/2025;10.06.2025;42720.00;0.00;8544.00;51264.00;28836.00;5767.20;0.00;34603.20;NEODLOZNO
GS-7710/2025;10.06.2025;12300.00;0.00;2460.00;14760.00;8302.50;1660.50;0.00;9963.00;NEODLOZNO
GS-7693/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7589/2025;10.06.2025;15731.00;0.00;3146.20;18877.20;10618.43;2123.69;0.00;12742.11;NEODLOZNO
GS-7678/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7721/2025;10.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7579/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7570/2025;10.06.2025;20300.00;0.00;4060.00;24360.00;13702.50;2740.50;0.00;16443.00;NEODLOZNO
GS-7670/2025;10.06.2025;38900.00;0.00;7780.00;46680.00;26257.50;5251.50;0.00;31509.00;NEODLOZNO
GS-7657/2025;10.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-7588/2025;10.06.2025;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-7586/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7665/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7630/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7568/2025;10.06.2025;30427.00;0.00;6085.40;36512.40;20538.23;4107.65;0.00;24645.87;NEODLOZNO
GS-7685/2025;10.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7743/2025;10.06.2025;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-7689/2025;10.06.2025;24030.00;0.00;4806.00;28836.00;16220.25;3244.05;0.00;19464.30;NEODLOZNO
GS-7625/2025;10.06.2025;4270.00;0.00;854.00;5124.00;2882.25;576.45;0.00;3458.70;NEODLOZNO
GS-7571/2025;10.06.2025;16200.00;0.00;3240.00;19440.00;10935.00;2187.00;0.00;13122.00;NEODLOZNO
GS-7567/2025;10.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7578/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7628/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7696/2025;10.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7592/2025;10.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7717/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7702/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7713/2025;10.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7704/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7585/2025;10.06.2025;9300.00;0.00;1860.00;11160.00;6277.50;1255.50;0.00;7533.00;NEODLOZNO
GS-7668/2025;10.06.2025;34720.00;0.00;6944.00;41664.00;23436.00;4687.20;0.00;28123.20;NEODLOZNO
GS-7697/2025;10.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7686/2025;10.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7690/2025;10.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7679/2025;10.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7627/2025;10.06.2025;35500.00;0.00;7100.00;42600.00;23962.50;4792.50;0.00;28755.00;NEODLOZNO
GS-7709/2025;10.06.2025;20500.00;0.00;4100.00;24600.00;13837.50;2767.50;0.00;16605.00;NEODLOZNO
GS-7712/2025;10.06.2025;20500.00;0.00;4100.00;24600.00;13837.50;2767.50;0.00;16605.00;NEODLOZNO
GS-7566/2025;10.06.2025;33800.00;0.00;6760.00;40560.00;22815.00;4563.00;0.00;27378.00;NEODLOZNO
GS-7711/2025;10.06.2025;20500.00;0.00;4100.00;24600.00;13837.50;2767.50;0.00;16605.00;NEODLOZNO
GS-7731/2025;10.06.2025;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-7658/2025;10.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7573/2025;10.06.2025;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-7705/2025;10.06.2025;20500.00;0.00;4100.00;24600.00;13837.50;2767.50;0.00;16605.00;NEODLOZNO
GS-7723/2025;10.06.2025;7464.00;0.00;1492.80;8956.80;5038.20;1007.64;0.00;6045.84;NEODLOZNO
GS-7577/2025;10.06.2025;40524.40;0.00;8104.88;48629.28;27353.97;5470.79;0.00;32824.76;NEODLOZNO
GS-7634/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7632/2025;10.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7574/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7580/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7583/2025;10.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7691/2025;10.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7734/2025;10.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7687/2025;10.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-7661/2025;10.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
HM-51/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-74/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-52/2025;10.06.2025;2887.00;0.00;577.40;3464.40;2887.00;577.40;0.00;3464.40;HAUSMAJSTOR
HM-54/2025;10.06.2025;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
